repeat,fold,method,sample_id,alarms,prediction,target
0,2,FixedThreshold,377,[],0,1
0,2,FixedThreshold,378,[],0,0
0,2,FixedThreshold,379,"[""n04""]",0,0
0,2,FixedThreshold,380,[],0,0
0,2,FixedThreshold,381,[],0,1
0,2,FixedThreshold,382,[],0,1
0,2,FixedThreshold,383,[],0,0
0,2,FixedThreshold,416,[],0,0
0,2,FixedThreshold,417,"[""n07""]",0,0
0,2,FixedThreshold,418,[],0,0
0,2,FixedThreshold,419,"[""n05"", ""n07""]",0,0
0,2,FixedThreshold,420,"[""n01""]",0,0
0,2,FixedThreshold,421,[],0,0
0,2,FixedThreshold,422,[],0,0
0,2,FixedThreshold,423,"[""n08""]",0,0
0,2,FixedThreshold,504,[],0,0
0,2,FixedThreshold,505,[],0,0
0,2,FixedThreshold,506,[],0,0
0,2,FixedThreshold,507,[],0,0
0,2,FixedThreshold,508,[],0,0
0,2,FixedThreshold,509,[],0,0
0,2,FixedThreshold,510,[],0,0
0,2,FixedThreshold,511,"[""n11"", ""n14""]",0,0
0,2,FixedThreshold,552,[],0,0
0,2,FixedThreshold,553,[],0,0
0,2,FixedThreshold,554,"[""n07""]",0,0
0,2,FixedThreshold,555,[],0,0
0,2,FixedThreshold,556,[],0,0
0,2,FixedThreshold,557,[],0,0
0,2,FixedThreshold,558,[],0,0
0,2,FixedThreshold,559,[],0,0
0,2,FixedThreshold,592,[],0,0
0,2,FixedThreshold,593,[],0,0
0,2,FixedThreshold,594,[],0,0
0,2,FixedThreshold,595,[],0,1
0,2,FixedThreshold,596,"[""n00""]",0,0
0,2,FixedThreshold,597,[],0,0
0,2,FixedThreshold,598,"[""n00""]",0,0
0,2,FixedThreshold,599,[],0,0
0,2,FixedThreshold,600,[],0,0
0,2,FixedThreshold,601,[],0,0
0,2,FixedThreshold,602,"[""n05"", ""n06"", ""n10""]",0,0
0,2,FixedThreshold,603,[],0,0
0,2,FixedThreshold,604,[],0,1
0,2,FixedThreshold,605,[],0,0
0,2,FixedThreshold,606,[],0,0
0,2,FixedThreshold,607,[],0,0
0,2,FixedThreshold,608,[],0,1
0,2,FixedThreshold,609,[],0,0
0,2,FixedThreshold,610,[],0,0
0,2,FixedThreshold,611,[],0,0
0,2,FixedThreshold,612,"[""n04""]",0,0
0,2,FixedThreshold,613,"[""n00"", ""n02"", ""n06""]",1,1
0,2,FixedThreshold,614,"[""n03""]",0,0
0,2,FixedThreshold,615,[],0,0
0,2,FixedThreshold,648,[],0,0
0,2,FixedThreshold,649,[],0,0
0,2,FixedThreshold,650,"[""n04"", ""n06"", ""n07"", ""n08""]",0,0
0,2,FixedThreshold,651,[],0,0
0,2,FixedThreshold,652,[],0,0
0,2,FixedThreshold,653,[],0,0
0,2,FixedThreshold,654,[],0,0
0,2,FixedThreshold,655,"[""n00"", ""n02"", ""n12""]",1,1
0,2,FixedThreshold,680,[],0,0
0,2,FixedThreshold,681,[],0,1
0,2,FixedThreshold,682,[],0,0
0,2,FixedThreshold,683,"[""n04"", ""n08""]",1,1
0,2,FixedThreshold,684,"[""n12""]",0,0
0,2,FixedThreshold,685,[],0,0
0,2,FixedThreshold,686,[],0,0
0,2,FixedThreshold,687,[],0,0
0,2,FixedThreshold,744,"[""n01"", ""n03""]",0,0
0,2,FixedThreshold,745,[],0,0
0,2,FixedThreshold,746,[],0,1
0,2,FixedThreshold,747,[],0,0
0,2,FixedThreshold,748,"[""n05""]",0,1
0,2,FixedThreshold,749,[],0,1
0,2,FixedThreshold,750,"[""n02"", ""n05""]",0,0
0,2,FixedThreshold,751,[],0,0
0,2,FixedThreshold,752,[],0,1
0,2,FixedThreshold,753,[],0,0
0,2,FixedThreshold,754,[],0,0
0,2,FixedThreshold,755,[],0,0
0,2,FixedThreshold,756,[],0,0
0,2,FixedThreshold,757,[],0,0
0,2,FixedThreshold,758,"[""n12""]",0,0
0,2,FixedThreshold,759,[],0,0
0,2,FixedThreshold,776,[],0,0
0,2,FixedThreshold,777,[],0,0
0,2,FixedThreshold,778,[],0,0
0,2,FixedThreshold,779,[],0,0
0,2,FixedThreshold,780,[],0,0
0,2,FixedThreshold,781,[],0,1
0,2,FixedThreshold,782,"[""n06""]",0,0
0,2,FixedThreshold,783,"[""n01"", ""n04"", ""n09""]",1,1
0,2,FixedThreshold,808,[],0,0
0,2,FixedThreshold,809,[],0,0
0,2,FixedThreshold,810,"[""n09""]",1,1
0,2,FixedThreshold,811,[],0,0
0,2,FixedThreshold,812,[],0,0
0,2,FixedThreshold,813,[],0,0
0,2,FixedThreshold,814,"[""n03""]",0,0
0,2,FixedThreshold,815,[],0,0
0,2,FixedThreshold,832,[],0,0
0,2,FixedThreshold,833,"[""n01"", ""n07""]",0,0
0,2,FixedThreshold,834,[],0,0
0,2,FixedThreshold,835,"[""n07""]",0,0
0,2,FixedThreshold,836,[],0,0
0,2,FixedThreshold,837,[],0,0
0,2,FixedThreshold,838,[],0,0
0,2,FixedThreshold,839,[],0,0
0,2,FixedThreshold,856,[],0,0
0,2,FixedThreshold,857,[],0,0
0,2,FixedThreshold,858,"[""n03"", ""n10""]",1,1
0,2,FixedThreshold,859,[],0,0
0,2,FixedThreshold,860,"[""n04"", ""n08""]",0,0
0,2,FixedThreshold,861,"[""n01"", ""n08""]",0,0
0,2,FixedThreshold,862,[],0,0
0,2,FixedThreshold,863,"[""n05"", ""n10""]",1,1
0,2,FixedThreshold,936,[],0,0
0,2,FixedThreshold,937,"[""n11"", ""n13""]",0,0
0,2,FixedThreshold,938,[],0,0
0,2,FixedThreshold,939,[],0,0
0,2,FixedThreshold,940,[],0,0
0,2,FixedThreshold,941,[],0,0
0,2,FixedThreshold,942,"[""n06""]",0,0
0,2,FixedThreshold,943,"[""n05""]",0,0
0,2,SingleCenter,40,"[""n05"", ""n09"", ""n13"", ""n15""]",1,0
0,2,SingleCenter,41,"[""n03"", ""n12"", ""n13""]",1,0
0,2,SingleCenter,42,"[""n00"", ""n13""]",1,1
0,2,SingleCenter,43,"[""n01"", ""n11"", ""n13"", ""n14"", ""n15""]",1,1
0,2,SingleCenter,44,"[""n03"", ""n06"", ""n11""]",1,1
0,2,SingleCenter,45,"[""n02"", ""n04"", ""n08"", ""n13"", ""n15""]",1,1
0,2,SingleCenter,46,"[""n07"", ""n09""]",0,0
0,2,SingleCenter,47,"[""n01"", ""n03"", ""n09"", ""n10"", ""n12""]",1,1
0,2,SingleCenter,48,"[""n04""]",0,0
0,2,SingleCenter,49,"[""n09""]",0,0
0,2,SingleCenter,50,"[""n02"", ""n08"", ""n09""]",0,0
0,2,SingleCenter,51,"[""n08""]",0,0
0,2,SingleCenter,52,"[""n05"", ""n07""]",0,0
0,2,SingleCenter,53,"[""n07"", ""n10""]",0,0
0,2,SingleCenter,54,"[""n04"", ""n09""]",0,0
0,2,SingleCenter,55,"[""n11""]",0,0
0,2,SingleCenter,64,"[""n03"", ""n05"", ""n10"", ""n12""]",0,0
0,2,SingleCenter,65,"[""n04"", ""n06"", ""n08""]",0,0
0,2,SingleCenter,66,"[""n01"", ""n07""]",0,0
0,2,SingleCenter,67,[],0,0
0,2,SingleCenter,68,"[""n02"", ""n06""]",0,0
0,2,SingleCenter,69,"[""n01"", ""n08""]",0,0
0,2,SingleCenter,70,[],0,0
0,2,SingleCenter,71,"[""n04""]",0,0
0,2,SingleCenter,96,"[""n01"", ""n07""]",0,0
0,2,SingleCenter,97,"[""n01"", ""n04"", ""n05"", ""n07""]",0,0
0,2,SingleCenter,98,[],0,0
0,2,SingleCenter,99,[],0,0
0,2,SingleCenter,100,"[""n08""]",0,0
0,2,SingleCenter,101,[],0,0
0,2,SingleCenter,102,"[""n00""]",0,0
0,2,SingleCenter,103,[],0,0
0,2,SingleCenter,232,[],0,0
0,2,SingleCenter,233,[],0,0
0,2,SingleCenter,234,"[""n02"", ""n06""]",1,1
0,2,SingleCenter,235,"[""n07""]",0,0
0,2,SingleCenter,236,"[""n10""]",1,1
0,2,SingleCenter,237,"[""n02""]",1,1
0,2,SingleCenter,238,[],0,0
0,2,SingleCenter,239,"[""n10""]",1,1
0,2,SingleCenter,272,"[""n02"", ""n03"", ""n05""]",0,0
0,2,SingleCenter,273,[],0,0
0,2,SingleCenter,274,"[""n16""]",1,1
0,2,SingleCenter,275,[],0,0
0,2,SingleCenter,276,"[""n00"", ""n05""]",0,0
0,2,SingleCenter,277,[],0,0
0,2,SingleCenter,278,"[""n11"", ""n12""]",0,0
0,2,SingleCenter,279,[],0,0
0,2,SingleCenter,304,"[""n03"", ""n07""]",0,0
0,2,SingleCenter,305,"[""n03"", ""n07"", ""n09""]",1,1
0,2,SingleCenter,306,"[""n01"", ""n02"", ""n07"", ""n10"", ""n11""]",1,0
0,2,SingleCenter,307,"[""n08""]",0,0
0,2,SingleCenter,308,"[""n07"", ""n08""]",0,0
0,2,SingleCenter,309,"[""n04"", ""n07""]",0,0
0,2,SingleCenter,310,[],0,0
0,2,SingleCenter,311,"[""n02"", ""n05"", ""n06"", ""n08"", ""n09"", ""n10""]",1,0
0,2,SingleCenter,312,"[""n01""]",0,0
0,2,SingleCenter,313,"[""n01"", ""n04""]",0,0
0,2,SingleCenter,314,[],0,0
0,2,SingleCenter,315,"[""n04"", ""n05""]",0,0
0,2,SingleCenter,316,"[""n00""]",0,0
0,2,SingleCenter,317,[],0,0
0,2,SingleCenter,318,"[""n00"", ""n02"", ""n08""]",0,0
0,2,SingleCenter,319,[],0,0
0,2,SingleCenter,376,"[""n04"", ""n06"", ""n10"", ""n12""]",0,0
0,2,SingleCenter,377,"[""n00"", ""n04"", ""n08"", ""n11"", ""n13""]",1,1
0,2,SingleCenter,378,"[""n02""]",1,0
0,2,SingleCenter,379,"[""n01"", ""n02"", ""n04"", ""n13""]",1,0
0,2,SingleCenter,380,"[""n01""]",0,0
0,2,SingleCenter,381,"[""n02"", ""n03"", ""n05"", ""n08"", ""n09""]",1,1
0,2,SingleCenter,382,"[""n13""]",1,1
0,2,SingleCenter,383,"[""n01"", ""n02"", ""n07"", ""n09"", ""n11""]",1,0
0,2,SingleCenter,416,"[""n10""]",0,0
0,2,SingleCenter,417,"[""n00"", ""n02"", ""n07""]",1,0
0,2,SingleCenter,418,"[""n05""]",0,0
0,2,SingleCenter,419,"[""n02"", ""n05""]",0,0
0,2,SingleCenter,420,"[""n01"", ""n14""]",1,0
0,2,SingleCenter,421,"[""n07""]",0,0
0,2,SingleCenter,422,"[""n12""]",0,0
0,2,SingleCenter,423,"[""n03"", ""n08""]",0,0
0,2,SingleCenter,504,"[""n11""]",0,0
0,2,SingleCenter,505,"[""n14""]",0,0
0,2,SingleCenter,506,"[""n03"", ""n10""]",0,0
0,2,SingleCenter,507,"[""n09""]",0,0
0,2,SingleCenter,508,"[""n02"", ""n10""]",0,0
0,2,SingleCenter,509,"[""n03""]",0,0
0,2,SingleCenter,510,[],0,0
0,2,SingleCenter,511,"[""n05"", ""n11"", ""n13"", ""n14""]",0,0
0,2,SingleCenter,552,[],0,0
0,2,SingleCenter,553,"[""n02"", ""n03"", ""n12""]",1,0
0,2,SingleCenter,554,"[""n01"", ""n06"", ""n07"", ""n08""]",0,0
0,2,SingleCenter,555,[],0,0
0,2,SingleCenter,556,"[""n08""]",0,0
0,2,SingleCenter,557,"[""n11""]",0,0
0,2,SingleCenter,558,"[""n00"", ""n02""]",0,0
0,2,SingleCenter,559,"[""n05"", ""n09"", ""n11""]",0,0
0,2,SingleCenter,592,"[""n05""]",0,0
0,2,SingleCenter,593,[],0,0
0,2,SingleCenter,594,"[""n01""]",0,0
0,2,SingleCenter,595,"[""n03"", ""n11"", ""n12""]",1,1
0,2,SingleCenter,596,"[""n00"", ""n02"", ""n09""]",0,0
0,2,SingleCenter,597,"[""n06""]",0,0
0,2,SingleCenter,598,"[""n00"", ""n12""]",1,0
0,2,SingleCenter,599,"[""n00""]",0,0
0,2,SingleCenter,600,"[""n04""]",1,0
0,2,SingleCenter,601,[],0,0
0,2,SingleCenter,602,"[""n02"", ""n05"", ""n06"", ""n10""]",0,0
0,2,SingleCenter,603,[],0,0
0,2,SingleCenter,604,"[""n04"", ""n09""]",1,1
0,2,SingleCenter,605,"[""n00"", ""n08"", ""n09""]",1,0
0,2,SingleCenter,606,"[""n01"", ""n05""]",0,0
0,2,SingleCenter,607,"[""n05"", ""n10""]",0,0
0,2,SingleCenter,608,"[""n00"", ""n02""]",1,1
0,2,SingleCenter,609,"[""n00""]",0,0
0,2,SingleCenter,610,"[""n03"", ""n05"", ""n06"", ""n07""]",0,0
0,2,SingleCenter,611,[],0,0
0,2,SingleCenter,612,"[""n04""]",0,0
0,2,SingleCenter,613,"[""n00"", ""n02"", ""n06""]",1,1
0,2,SingleCenter,614,"[""n03""]",0,0
0,2,SingleCenter,615,[],0,0
0,2,SingleCenter,648,"[""n00"", ""n08"", ""n12""]",0,0
0,2,SingleCenter,649,"[""n06""]",0,0
0,2,SingleCenter,650,"[""n04"", ""n05"", ""n06"", ""n07"", ""n08""]",0,0
0,2,SingleCenter,651,"[""n04"", ""n14""]",1,0
0,2,SingleCenter,652,"[""n02"", ""n04""]",0,0
0,2,SingleCenter,653,"[""n06"", ""n13""]",0,0
0,2,SingleCenter,654,"[""n00""]",0,0
0,2,SingleCenter,655,"[""n00"", ""n02"", ""n12""]",1,1
0,2,SingleCenter,680,"[""n02""]",1,0
0,2,SingleCenter,681,"[""n01"", ""n08"", ""n12""]",1,1
0,2,SingleCenter,682,"[""n04""]",1,0
0,2,SingleCenter,683,"[""n04"", ""n08"", ""n09""]",1,1
0,2,SingleCenter,684,"[""n03"", ""n12""]",1,0
0,2,SingleCenter,685,"[""n04"", ""n09"", ""n12""]",1,0
0,2,SingleCenter,686,"[""n06""]",0,0
0,2,SingleCenter,687,[],0,0
0,2,SingleCenter,744,"[""n01"", ""n03""]",0,0
0,2,SingleCenter,745,"[""n00"", ""n08""]",0,0
0,2,SingleCenter,746,"[""n00"", ""n03"", ""n05"", ""n07"", ""n11""]",1,1
0,2,SingleCenter,747,[],0,0
0,2,SingleCenter,748,"[""n05"", ""n07"", ""n13""]",1,1
0,2,SingleCenter,749,"[""n05"", ""n13""]",1,1
0,2,SingleCenter,750,"[""n02"", ""n05""]",0,0
0,2,SingleCenter,751,"[""n00"", ""n04"", ""n05"", ""n11""]",0,0
0,2,SingleCenter,752,"[""n07"", ""n09""]",1,1
0,2,SingleCenter,753,"[""n01"", ""n05"", ""n14""]",0,0
0,2,SingleCenter,754,"[""n01"", ""n02"", ""n06""]",0,0
0,2,SingleCenter,755,[],0,0
0,2,SingleCenter,756,"[""n14""]",0,0
0,2,SingleCenter,757,"[""n00"", ""n03""]",0,0
0,2,SingleCenter,758,"[""n02"", ""n04"", ""n06"", ""n12""]",0,0
0,2,SingleCenter,759,"[""n13""]",0,0
0,2,SingleCenter,776,"[""n04""]",1,0
0,2,SingleCenter,777,"[""n07"", ""n10""]",0,0
0,2,SingleCenter,778,[],0,0
0,2,SingleCenter,779,"[""n08""]",0,0
0,2,SingleCenter,780,"[""n12""]",0,0
0,2,SingleCenter,781,"[""n01"", ""n03"", ""n07"", ""n12""]",1,1
0,2,SingleCenter,782,"[""n06"", ""n09""]",0,0
0,2,SingleCenter,783,"[""n01"", ""n04"", ""n09""]",1,1
0,2,SingleCenter,808,"[""n01""]",0,0
0,2,SingleCenter,809,"[""n01"", ""n05""]",0,0
0,2,SingleCenter,810,"[""n01"", ""n06"", ""n09""]",1,1
0,2,SingleCenter,811,[],0,0
0,2,SingleCenter,812,"[""n00""]",0,0
0,2,SingleCenter,813,"[""n00""]",0,0
0,2,SingleCenter,814,"[""n03"", ""n04""]",1,0
0,2,SingleCenter,815,"[""n05""]",0,0
0,2,SingleCenter,832,"[""n05""]",0,0
0,2,SingleCenter,833,"[""n01"", ""n07""]",0,0
0,2,SingleCenter,834,"[""n00"", ""n01""]",0,0
0,2,SingleCenter,835,"[""n07"", ""n08"", ""n12""]",1,0
0,2,SingleCenter,836,"[""n06"", ""n11""]",0,0
0,2,SingleCenter,837,"[""n00"", ""n02""]",1,0
0,2,SingleCenter,838,[],0,0
0,2,SingleCenter,839,"[""n02"", ""n05""]",0,0
0,2,SingleCenter,856,[],0,0
0,2,SingleCenter,857,[],0,0
0,2,SingleCenter,858,"[""n03"", ""n06"", ""n08"", ""n10""]",1,1
0,2,SingleCenter,859,"[""n01"", ""n04"", ""n06""]",0,0
0,2,SingleCenter,860,"[""n00"", ""n03"", ""n04"", ""n07"", ""n08""]",1,0
0,2,SingleCenter,861,"[""n01"", ""n05"", ""n08""]",0,0
0,2,SingleCenter,862,"[""n05""]",0,0
0,2,SingleCenter,863,"[""n03"", ""n05"", ""n10""]",1,1
0,2,SingleCenter,936,"[""n09"", ""n12""]",0,0
0,2,SingleCenter,937,"[""n00"", ""n08"", ""n11"", ""n13""]",0,0
0,2,SingleCenter,938,"[""n07"", ""n12""]",0,0
0,2,SingleCenter,939,"[""n10""]",0,0
0,2,SingleCenter,940,[],0,0
0,2,SingleCenter,941,"[""n06"", ""n10"", ""n14""]",0,0
0,2,SingleCenter,942,"[""n03"", ""n06"", ""n14""]",0,0
0,2,SingleCenter,943,"[""n02"", ""n05"", ""n09""]",0,0
0,2,KMeans,40,"[""n13""]",0,0
0,2,KMeans,41,"[""n12"", ""n13""]",0,0
0,2,KMeans,42,"[""n00"", ""n04"", ""n13""]",1,1
0,2,KMeans,43,"[""n13"", ""n14"", ""n15""]",1,1
0,2,KMeans,44,"[""n03"", ""n06"", ""n11""]",1,1
0,2,KMeans,45,"[""n04"", ""n13"", ""n15""]",1,1
0,2,KMeans,46,"[""n01"", ""n07"", ""n09"", ""n11""]",1,0
0,2,KMeans,47,"[""n01"", ""n03"", ""n12""]",1,1
0,2,KMeans,48,"[""n04""]",0,0
0,2,KMeans,49,"[""n09""]",0,0
0,2,KMeans,50,"[""n02"", ""n06"", ""n09""]",0,0
0,2,KMeans,51,"[""n04"", ""n08""]",0,0
0,2,KMeans,52,"[""n05"", ""n07""]",0,0
0,2,KMeans,53,"[""n10"", ""n13""]",0,0
0,2,KMeans,54,"[""n04"", ""n09""]",0,0
0,2,KMeans,55,"[""n11""]",0,0
0,2,KMeans,64,"[""n03"", ""n05""]",0,0
0,2,KMeans,65,"[""n06""]",0,0
0,2,KMeans,66,"[""n01"", ""n07""]",0,0
0,2,KMeans,67,"[""n01""]",0,0
0,2,KMeans,68,"[""n06""]",0,0
0,2,KMeans,69,"[""n01"", ""n03"", ""n08""]",1,0
0,2,KMeans,70,"[""n09"", ""n11""]",0,0
0,2,KMeans,71,"[""n04"", ""n10""]",0,0
0,2,KMeans,96,"[""n07"", ""n08""]",0,0
0,2,KMeans,97,"[""n01"", ""n04"", ""n05"", ""n07""]",0,0
0,2,KMeans,98,"[""n09""]",1,0
0,2,KMeans,99,[],0,0
0,2,KMeans,100,"[""n03"", ""n08""]",0,0
0,2,KMeans,101,"[""n03""]",0,0
0,2,KMeans,102,"[""n00""]",0,0
0,2,KMeans,103,"[""n08""]",0,0
0,2,KMeans,232,[],0,0
0,2,KMeans,233,[],0,0
0,2,KMeans,234,"[""n02"", ""n05"", ""n06"", ""n07""]",1,1
0,2,KMeans,235,"[""n07""]",0,0
0,2,KMeans,236,"[""n10""]",1,1
0,2,KMeans,237,"[""n02""]",1,1
0,2,KMeans,238,[],0,0
0,2,KMeans,239,"[""n00"", ""n10""]",1,1
0,2,KMeans,272,"[""n02"", ""n05""]",0,0
0,2,KMeans,273,"[""n07"", ""n08""]",0,0
0,2,KMeans,274,"[""n10"", ""n11"", ""n16""]",1,1
0,2,KMeans,275,"[""n08""]",0,0
0,2,KMeans,276,"[""n00""]",0,0
0,2,KMeans,277,[],0,0
0,2,KMeans,278,"[""n13""]",0,0
0,2,KMeans,279,"[""n16""]",1,0
0,2,KMeans,304,"[""n03"", ""n07""]",0,0
0,2,KMeans,305,"[""n02"", ""n03"", ""n07"", ""n09""]",1,1
0,2,KMeans,306,"[""n04"", ""n07""]",0,0
0,2,KMeans,307,"[""n00""]",0,0
0,2,KMeans,308,"[""n07"", ""n08""]",0,0
0,2,KMeans,309,"[""n07""]",0,0
0,2,KMeans,310,[],0,0
0,2,KMeans,311,"[""n00"", ""n02"", ""n05"", ""n06""]",0,0
0,2,KMeans,312,"[""n01""]",0,0
0,2,KMeans,313,"[""n01"", ""n02"", ""n04""]",0,0
0,2,KMeans,314,[],0,0
0,2,KMeans,315,"[""n04"", ""n05""]",0,0
0,2,KMeans,316,"[""n00""]",0,0
0,2,KMeans,317,[],0,0
0,2,KMeans,318,"[""n00"", ""n05"", ""n08""]",0,0
0,2,KMeans,319,"[""n08""]",0,0
0,2,KMeans,376,"[""n04"", ""n10"", ""n12""]",0,0
0,2,KMeans,377,"[""n00"", ""n04"", ""n08"", ""n11"", ""n13""]",1,1
0,2,KMeans,378,"[""n06""]",0,0
0,2,KMeans,379,"[""n04"", ""n12""]",0,0
0,2,KMeans,380,"[""n01"", ""n07"", ""n12""]",0,0
0,2,KMeans,381,"[""n02"", ""n03"", ""n05"", ""n08"", ""n09""]",1,1
0,2,KMeans,382,"[""n01"", ""n13""]",1,1
0,2,KMeans,383,[],0,0
0,2,KMeans,416,"[""n10""]",0,0
0,2,KMeans,417,"[""n07""]",0,0
0,2,KMeans,418,"[""n05"", ""n06""]",0,0
0,2,KMeans,419,"[""n02"", ""n05""]",0,0
0,2,KMeans,420,"[""n01"", ""n14""]",1,0
0,2,KMeans,421,"[""n05"", ""n07"", ""n09""]",0,0
0,2,KMeans,422,"[""n02"", ""n12""]",0,0
0,2,KMeans,423,"[""n08""]",0,0
0,2,KMeans,504,"[""n11""]",0,0
0,2,KMeans,505,"[""n14""]",0,0
0,2,KMeans,506,"[""n03"", ""n10""]",0,0
0,2,KMeans,507,"[""n01"", ""n09""]",0,0
0,2,KMeans,508,"[""n02"", ""n10""]",0,0
0,2,KMeans,509,"[""n03""]",0,0
0,2,KMeans,510,"[""n02"", ""n05"", ""n12""]",0,0
0,2,KMeans,511,"[""n01"", ""n11"", ""n14""]",0,0
0,2,KMeans,552,"[""n13""]",0,0
0,2,KMeans,553,"[""n03"", ""n08"", ""n12""]",1,0
0,2,KMeans,554,"[""n07"", ""n08""]",0,0
0,2,KMeans,555,"[""n13""]",0,0
0,2,KMeans,556,"[""n08""]",0,0
0,2,KMeans,557,"[""n05"", ""n11""]",0,0
0,2,KMeans,558,"[""n00"", ""n02"", ""n03""]",0,0
0,2,KMeans,559,"[""n05"", ""n09"", ""n11""]",0,0
0,2,KMeans,592,"[""n02"", ""n05""]",0,0
0,2,KMeans,593,[],0,0
0,2,KMeans,594,"[""n01"", ""n09""]",0,0
0,2,KMeans,595,"[""n03"", ""n11"", ""n12""]",1,1
0,2,KMeans,596,"[""n00"", ""n02""]",0,0
0,2,KMeans,597,[],0,0
0,2,KMeans,598,"[""n00"", ""n12""]",1,0
0,2,KMeans,599,"[""n00""]",0,0
0,2,KMeans,600,"[""n09""]",0,0
0,2,KMeans,601,"[""n07""]",0,0
0,2,KMeans,602,"[""n05"", ""n06"", ""n10""]",0,0
0,2,KMeans,603,"[""n05""]",0,0
0,2,KMeans,604,"[""n04"", ""n09""]",1,1
0,2,KMeans,605,"[""n08""]",1,0
0,2,KMeans,606,[],0,0
0,2,KMeans,607,"[""n05"", ""n10""]",0,0
0,2,KMeans,608,"[""n00"", ""n02"", ""n09""]",1,1
0,2,KMeans,609,"[""n05""]",0,0
0,2,KMeans,610,"[""n03"", ""n05"", ""n06"", ""n07""]",0,0
0,2,KMeans,611,"[""n00""]",0,0
0,2,KMeans,612,"[""n04"", ""n05""]",0,0
0,2,KMeans,613,"[""n00"", ""n02"", ""n06""]",1,1
0,2,KMeans,614,"[""n03"", ""n07""]",0,0
0,2,KMeans,615,"[""n01""]",0,0
0,2,KMeans,648,"[""n08"", ""n12""]",0,0
0,2,KMeans,649,"[""n06"", ""n08""]",0,0
0,2,KMeans,650,"[""n04"", ""n06"", ""n07"", ""n08"", ""n14""]",1,0
0,2,KMeans,651,"[""n03"", ""n04"", ""n09"", ""n14""]",1,0
0,2,KMeans,652,"[""n02"", ""n04""]",0,0
0,2,KMeans,653,[],0,0
0,2,KMeans,654,"[""n00"", ""n06"", ""n14""]",1,0
0,2,KMeans,655,"[""n00"", ""n02"", ""n12""]",1,1
0,2,KMeans,680,"[""n06""]",0,0
0,2,KMeans,681,"[""n01"", ""n08"", ""n12""]",1,1
0,2,KMeans,682,[],0,0
0,2,KMeans,683,"[""n01"", ""n04"", ""n06"", ""n08""]",1,1
0,2,KMeans,684,"[""n12""]",0,0
0,2,KMeans,685,[],0,0
0,2,KMeans,686,"[""n06""]",0,0
0,2,KMeans,687,"[""n06""]",0,0
0,2,KMeans,744,"[""n01"", ""n03"", ""n11""]",0,0
0,2,KMeans,745,"[""n00"", ""n05"", ""n08""]",0,0
0,2,KMeans,746,"[""n07""]",1,1
0,2,KMeans,747,[],0,0
0,2,KMeans,748,"[""n05"", ""n07"", ""n13""]",1,1
0,2,KMeans,749,"[""n00"", ""n05"", ""n13""]",1,1
0,2,KMeans,750,"[""n02"", ""n05""]",0,0
0,2,KMeans,751,"[""n00"", ""n04""]",0,0
0,2,KMeans,752,"[""n07"", ""n09""]",1,1
0,2,KMeans,753,"[""n01"", ""n05"", ""n14""]",0,0
0,2,KMeans,754,"[""n06""]",0,0
0,2,KMeans,755,"[""n00""]",0,0
0,2,KMeans,756,"[""n10"", ""n14""]",0,0
0,2,KMeans,757,"[""n00"", ""n01"", ""n03""]",1,0
0,2,KMeans,758,"[""n02"", ""n04"", ""n12""]",0,0
0,2,KMeans,759,"[""n13""]",0,0
0,2,KMeans,776,"[""n13""]",1,0
0,2,KMeans,777,"[""n07""]",0,0
0,2,KMeans,778,[],0,0
0,2,KMeans,779,[],0,0
0,2,KMeans,780,"[""n12""]",0,0
0,2,KMeans,781,"[""n01"", ""n03"", ""n07"", ""n12""]",1,1
0,2,KMeans,782,"[""n06"", ""n12""]",0,0
0,2,KMeans,783,"[""n01"", ""n04"", ""n09"", ""n12""]",1,1
0,2,KMeans,808,"[""n01""]",0,0
0,2,KMeans,809,"[""n01"", ""n05""]",0,0
0,2,KMeans,810,"[""n09""]",1,1
0,2,KMeans,811,[],0,0
0,2,KMeans,812,"[""n00""]",0,0
0,2,KMeans,813,"[""n00""]",0,0
0,2,KMeans,814,"[""n03""]",0,0
0,2,KMeans,815,"[""n05""]",0,0
0,2,KMeans,832,"[""n05""]",0,0
0,2,KMeans,833,"[""n01"", ""n07""]",0,0
0,2,KMeans,834,"[""n00""]",0,0
0,2,KMeans,835,"[""n07"", ""n12""]",1,0
0,2,KMeans,836,"[""n06""]",0,0
0,2,KMeans,837,[],0,0
0,2,KMeans,838,"[""n09""]",0,0
0,2,KMeans,839,"[""n02"", ""n05""]",0,0
0,2,KMeans,856,[],0,0
0,2,KMeans,857,"[""n03""]",0,0
0,2,KMeans,858,"[""n03"", ""n10""]",1,1
0,2,KMeans,859,"[""n01"", ""n02"", ""n04"", ""n06""]",0,0
0,2,KMeans,860,"[""n04"", ""n07"", ""n08""]",0,0
0,2,KMeans,861,"[""n01"", ""n05"", ""n08""]",0,0
0,2,KMeans,862,"[""n05""]",0,0
0,2,KMeans,863,"[""n03"", ""n05"", ""n10""]",1,1
0,2,KMeans,936,"[""n06"", ""n09"", ""n12""]",0,0
0,2,KMeans,937,"[""n00"", ""n11"", ""n13""]",0,0
0,2,KMeans,938,"[""n02"", ""n05"", ""n07"", ""n12""]",0,0
0,2,KMeans,939,"[""n10"", ""n14"", ""n16""]",1,0
0,2,KMeans,940,[],0,0
0,2,KMeans,941,"[""n02"", ""n04"", ""n06"", ""n10"", ""n14""]",0,0
