repeat,fold,method,sample_id,alarms,prediction,target
0,2,SingleCenter,119,"[""n04"", ""n08""]",0,0
0,2,SingleCenter,144,"[""n02"", ""n09"", ""n14""]",0,0
0,2,SingleCenter,145,"[""n03"", ""n04"", ""n07""]",0,0
0,2,SingleCenter,146,"[""n10"", ""n11""]",0,0
0,2,SingleCenter,147,"[""n04"", ""n05"", ""n09"", ""n13"", ""n16""]",1,1
0,2,SingleCenter,148,[],0,0
0,2,SingleCenter,149,"[""n02"", ""n09"", ""n16""]",1,1
0,2,SingleCenter,150,"[""n01"", ""n02"", ""n07"", ""n11""]",1,0
0,2,SingleCenter,151,"[""n06"", ""n10"", ""n11""]",0,0
0,2,SingleCenter,192,"[""n00"", ""n02""]",0,0
0,2,SingleCenter,193,"[""n03""]",0,0
0,2,SingleCenter,194,"[""n00"", ""n07"", ""n09""]",1,1
0,2,SingleCenter,195,"[""n04"", ""n07""]",0,0
0,2,SingleCenter,196,"[""n02"", ""n07""]",0,0
0,2,SingleCenter,197,"[""n02"", ""n05""]",0,0
0,2,SingleCenter,198,"[""n01"", ""n09""]",1,1
0,2,SingleCenter,199,[],0,0
0,2,SingleCenter,224,"[""n03"", ""n10"", ""n11"", ""n14""]",0,0
0,2,SingleCenter,225,"[""n00"", ""n03"", ""n09"", ""n14""]",0,0
0,2,SingleCenter,226,"[""n10"", ""n13""]",0,0
0,2,SingleCenter,227,"[""n08"", ""n09"", ""n13""]",0,0
0,2,SingleCenter,228,"[""n04"", ""n05"", ""n12"", ""n14""]",0,0
0,2,SingleCenter,229,[],0,0
0,2,SingleCenter,230,"[""n07""]",0,0
0,2,SingleCenter,231,"[""n02"", ""n06"", ""n07"", ""n09"", ""n10"", ""n12"", ""n16""]",1,1
0,2,SingleCenter,264,[],0,0
0,2,SingleCenter,265,"[""n03"", ""n09"", ""n15""]",0,0
0,2,SingleCenter,266,"[""n13"", ""n15""]",0,0
0,2,SingleCenter,267,"[""n02"", ""n06"", ""n08"", ""n16""]",1,0
0,2,SingleCenter,268,"[""n11""]",0,0
0,2,SingleCenter,269,[],0,0
0,2,SingleCenter,270,[],0,0
0,2,SingleCenter,271,"[""n03"", ""n08"", ""n09""]",0,0
0,2,SingleCenter,280,"[""n11""]",1,1
0,2,SingleCenter,281,"[""n00"", ""n08"", ""n11""]",1,0
0,2,SingleCenter,282,"[""n02"", ""n03"", ""n11""]",1,1
0,2,SingleCenter,283,[],0,0
0,2,SingleCenter,284,"[""n02"", ""n05"", ""n11""]",1,0
0,2,SingleCenter,285,"[""n07"", ""n10""]",0,0
0,2,SingleCenter,286,"[""n07""]",0,0
0,2,SingleCenter,287,[],0,0
0,2,SingleCenter,320,"[""n01"", ""n03"", ""n06"", ""n07""]",0,0
0,2,SingleCenter,321,"[""n01"", ""n02"", ""n04""]",0,0
0,2,SingleCenter,322,"[""n02"", ""n05"", ""n09""]",1,1
0,2,SingleCenter,323,"[""n07""]",0,0
0,2,SingleCenter,324,"[""n08""]",0,0
0,2,SingleCenter,325,"[""n07"", ""n09""]",1,1
0,2,SingleCenter,326,"[""n06"", ""n09""]",1,1
0,2,SingleCenter,327,"[""n02"", ""n06""]",0,0
0,2,SingleCenter,400,"[""n01"", ""n08""]",0,0
0,2,SingleCenter,401,"[""n05""]",0,0
0,2,SingleCenter,402,"[""n06"", ""n08"", ""n09""]",0,0
0,2,SingleCenter,403,"[""n07""]",0,0
0,2,SingleCenter,404,"[""n01"", ""n05"", ""n07""]",0,0
0,2,SingleCenter,405,"[""n03"", ""n05""]",0,0
0,2,SingleCenter,406,"[""n05""]",0,0
0,2,SingleCenter,407,"[""n00"", ""n09""]",0,0
0,2,SingleCenter,416,[],0,0
0,2,SingleCenter,417,"[""n00"", ""n09""]",1,1
0,2,SingleCenter,418,"[""n03""]",0,0
0,2,SingleCenter,419,"[""n05"", ""n07""]",0,0
0,2,SingleCenter,420,[],0,0
0,2,SingleCenter,421,"[""n04""]",0,0
0,2,SingleCenter,422,[],0,0
0,2,SingleCenter,423,"[""n01"", ""n05""]",0,0
0,2,SingleCenter,488,"[""n02"", ""n07""]",0,0
0,2,SingleCenter,489,"[""n02"", ""n03"", ""n08""]",1,0
0,2,SingleCenter,490,"[""n00"", ""n03"", ""n05""]",0,0
0,2,SingleCenter,491,"[""n02""]",0,0
0,2,SingleCenter,492,"[""n04""]",0,0
0,2,SingleCenter,493,"[""n02"", ""n07"", ""n10""]",1,1
0,2,SingleCenter,494,"[""n03"", ""n06"", ""n08"", ""n10""]",1,1
0,2,SingleCenter,495,"[""n07"", ""n09""]",0,0
0,2,SingleCenter,496,"[""n05"", ""n06"", ""n09""]",0,0
0,2,SingleCenter,497,"[""n04""]",0,0
0,2,SingleCenter,498,"[""n01"", ""n03"", ""n08""]",0,0
0,2,SingleCenter,499,"[""n02"", ""n10""]",0,0
0,2,SingleCenter,500,"[""n01""]",0,0
0,2,SingleCenter,501,"[""n02"", ""n05""]",0,0
0,2,SingleCenter,502,"[""n00"", ""n08""]",0,0
0,2,SingleCenter,503,"[""n07"", ""n10""]",0,0
0,2,SingleCenter,512,"[""n01"", ""n05"", ""n09"", ""n12""]",0,0
0,2,SingleCenter,513,"[""n00"", ""n07"", ""n10"", ""n13""]",1,0
0,2,SingleCenter,514,"[""n03"", ""n05""]",0,0
0,2,SingleCenter,515,"[""n09""]",0,0
0,2,SingleCenter,516,[],0,0
0,2,SingleCenter,517,"[""n00"", ""n04"", ""n05"", ""n13""]",0,0
0,2,SingleCenter,518,"[""n05""]",0,0
0,2,SingleCenter,519,"[""n00""]",0,0
0,2,SingleCenter,624,"[""n00"", ""n03"", ""n04"", ""n07""]",1,1
0,2,SingleCenter,625,"[""n00"", ""n03"", ""n12""]",1,1
0,2,SingleCenter,626,[],0,0
0,2,SingleCenter,627,"[""n01"", ""n05""]",0,0
0,2,SingleCenter,628,"[""n09""]",0,0
0,2,SingleCenter,629,"[""n02""]",0,0
0,2,SingleCenter,630,"[""n11"", ""n12""]",0,0
0,2,SingleCenter,631,[],0,0
0,2,SingleCenter,704,"[""n01"", ""n02"", ""n07"", ""n15""]",1,0
0,2,SingleCenter,705,"[""n11""]",0,0
0,2,SingleCenter,706,"[""n05"", ""n14""]",0,0
0,2,SingleCenter,707,"[""n14""]",0,0
0,2,SingleCenter,708,"[""n03"", ""n09""]",0,0
0,2,SingleCenter,709,[],0,0
0,2,SingleCenter,710,"[""n14"", ""n15""]",1,1
0,2,SingleCenter,711,[],0,0
0,2,SingleCenter,712,"[""n01"", ""n03"", ""n05""]",0,0
0,2,SingleCenter,713,[],0,0
0,2,SingleCenter,714,"[""n07""]",0,0
0,2,SingleCenter,715,"[""n00"", ""n08""]",0,0
0,2,SingleCenter,716,"[""n06""]",0,0
0,2,SingleCenter,717,"[""n09""]",0,0
0,2,SingleCenter,718,"[""n06""]",0,0
0,2,SingleCenter,719,"[""n03"", ""n06"", ""n10""]",1,0
0,2,SingleCenter,760,"[""n00""]",0,0
0,2,SingleCenter,761,"[""n00"", ""n02"", ""n05"", ""n06""]",0,0
0,2,SingleCenter,762,"[""n05"", ""n06""]",0,0
0,2,SingleCenter,763,"[""n16""]",1,1
0,2,SingleCenter,764,"[""n13""]",0,0
0,2,SingleCenter,765,"[""n00"", ""n02"", ""n05"", ""n06"", ""n07""]",0,0
0,2,SingleCenter,766,"[""n02"", ""n08"", ""n14"", ""n15""]",0,0
0,2,SingleCenter,767,"[""n02""]",0,0
0,2,SingleCenter,776,[],0,0
0,2,SingleCenter,777,"[""n08"", ""n14""]",0,0
0,2,SingleCenter,778,"[""n10"", ""n11""]",0,0
0,2,SingleCenter,779,"[""n00"", ""n15"", ""n16""]",1,0
0,2,SingleCenter,780,"[""n16""]",1,1
0,2,SingleCenter,781,"[""n05"", ""n09""]",0,0
0,2,SingleCenter,782,"[""n07"", ""n13""]",0,0
0,2,SingleCenter,783,"[""n13""]",0,0
0,2,SingleCenter,800,"[""n07""]",0,0
0,2,SingleCenter,801,"[""n04"", ""n05"", ""n09""]",1,0
0,2,SingleCenter,802,[],0,0
0,2,SingleCenter,803,"[""n00"", ""n02""]",0,0
0,2,SingleCenter,804,"[""n06""]",0,0
0,2,SingleCenter,805,"[""n00"", ""n02""]",0,0
0,2,SingleCenter,806,"[""n00"", ""n04""]",0,0
0,2,SingleCenter,807,"[""n05""]",0,0
0,2,SingleCenter,824,[],0,0
0,2,SingleCenter,825,[],0,0
0,2,SingleCenter,826,"[""n04""]",0,0
0,2,SingleCenter,827,"[""n00"", ""n03"", ""n08"", ""n10""]",1,0
0,2,SingleCenter,828,[],0,0
0,2,SingleCenter,829,"[""n00"", ""n12""]",0,0
0,2,SingleCenter,830,"[""n02"", ""n09""]",0,0
0,2,SingleCenter,831,"[""n08"", ""n11""]",0,0
0,2,SingleCenter,912,"[""n00"", ""n02"", ""n05"", ""n10"", ""n12""]",1,1
0,2,SingleCenter,913,"[""n10"", ""n11""]",0,0
0,2,SingleCenter,914,[],0,0
0,2,SingleCenter,915,"[""n08""]",0,0
0,2,SingleCenter,916,[],0,0
0,2,SingleCenter,917,"[""n01"", ""n06""]",0,0
0,2,SingleCenter,918,"[""n06""]",0,0
0,2,SingleCenter,919,"[""n12""]",0,0
0,2,KMeans,24,"[""n04"", ""n09""]",0,0
0,2,KMeans,25,"[""n00""]",0,0
0,2,KMeans,26,[],0,0
0,2,KMeans,27,"[""n07"", ""n08""]",0,0
0,2,KMeans,28,"[""n05""]",0,0
0,2,KMeans,29,"[""n02"", ""n04"", ""n06""]",0,0
0,2,KMeans,30,"[""n00"", ""n03"", ""n06"", ""n12""]",1,1
0,2,KMeans,31,"[""n00"", ""n06""]",0,0
0,2,KMeans,64,"[""n04"", ""n10""]",1,0
0,2,KMeans,65,"[""n06""]",0,0
0,2,KMeans,66,"[""n02"", ""n04"", ""n09""]",0,0
0,2,KMeans,67,"[""n03"", ""n10"", ""n14""]",0,0
0,2,KMeans,68,"[""n00"", ""n12""]",0,0
0,2,KMeans,69,"[""n03"", ""n11"", ""n16""]",0,0
0,2,KMeans,70,"[""n02""]",0,0
0,2,KMeans,71,"[""n00""]",0,0
0,2,KMeans,96,"[""n04""]",0,0
0,2,KMeans,97,[],0,0
0,2,KMeans,98,"[""n15""]",0,0
0,2,KMeans,99,"[""n08"", ""n12""]",0,0
0,2,KMeans,100,"[""n05"", ""n06"", ""n17""]",1,1
0,2,KMeans,101,"[""n03"", ""n04"", ""n06"", ""n07"", ""n09"", ""n12""]",0,0
0,2,KMeans,102,"[""n02"", ""n06"", ""n13"", ""n17""]",1,1
0,2,KMeans,103,"[""n06"", ""n07"", ""n09"", ""n11""]",0,0
0,2,KMeans,104,[],0,0
0,2,KMeans,105,"[""n04"", ""n10""]",0,0
0,2,KMeans,106,"[""n11""]",0,0
0,2,KMeans,107,"[""n07"", ""n10"", ""n12"", ""n14""]",1,1
0,2,KMeans,108,"[""n06"", ""n09"", ""n12""]",0,0
0,2,KMeans,109,"[""n10""]",0,0
0,2,KMeans,110,"[""n00"", ""n05""]",0,0
0,2,KMeans,111,"[""n10""]",0,0
0,2,KMeans,112,"[""n12""]",1,1
0,2,KMeans,113,"[""n10""]",0,0
0,2,KMeans,114,"[""n10""]",0,0
0,2,KMeans,115,"[""n00"", ""n02"", ""n09""]",0,0
0,2,KMeans,116,"[""n02""]",0,0
0,2,KMeans,117,"[""n05"", ""n08""]",0,0
0,2,KMeans,118,"[""n05""]",0,0
0,2,KMeans,119,"[""n04"", ""n08""]",0,0
0,2,KMeans,144,"[""n02"", ""n09"", ""n14""]",0,0
0,2,KMeans,145,"[""n02""]",0,0
0,2,KMeans,146,"[""n10"", ""n11""]",0,0
0,2,KMeans,147,"[""n04"", ""n05"", ""n09"", ""n13"", ""n16""]",1,1
0,2,KMeans,148,[],0,0
0,2,KMeans,149,"[""n02"", ""n09"", ""n16""]",1,1
0,2,KMeans,150,"[""n02"", ""n07""]",0,0
0,2,KMeans,151,"[""n10"", ""n11""]",0,0
0,2,KMeans,192,"[""n00"", ""n02""]",0,0
0,2,KMeans,193,"[""n05""]",0,0
0,2,KMeans,194,"[""n09""]",1,1
0,2,KMeans,195,"[""n04""]",0,0
0,2,KMeans,196,"[""n02"", ""n03"", ""n07""]",0,0
0,2,KMeans,197,"[""n02""]",0,0
0,2,KMeans,198,"[""n01"", ""n03"", ""n09""]",1,1
0,2,KMeans,199,[],0,0
0,2,KMeans,224,"[""n10"", ""n11""]",0,0
0,2,KMeans,225,"[""n00"", ""n03"", ""n09""]",0,0
0,2,KMeans,226,"[""n01"", ""n02"", ""n10"", ""n12"", ""n13""]",1,0
0,2,KMeans,227,"[""n01"", ""n08"", ""n09"", ""n13""]",0,0
0,2,KMeans,228,"[""n04"", ""n12""]",0,0
0,2,KMeans,229,"[""n05""]",0,0
0,2,KMeans,230,"[""n07"", ""n11""]",0,0
0,2,KMeans,231,"[""n02"", ""n07"", ""n12"", ""n16""]",1,1
0,2,KMeans,264,"[""n07""]",0,0
0,2,KMeans,265,"[""n00"", ""n03"", ""n14""]",0,0
0,2,KMeans,266,"[""n15""]",0,0
0,2,KMeans,267,"[""n02"", ""n08""]",0,0
0,2,KMeans,268,"[""n11""]",0,0
0,2,KMeans,269,[],0,0
0,2,KMeans,270,[],0,0
0,2,KMeans,271,"[""n03"", ""n08"", ""n09""]",0,0
0,2,KMeans,280,"[""n11""]",1,1
0,2,KMeans,281,"[""n00"", ""n06"", ""n08""]",0,0
0,2,KMeans,282,"[""n02"", ""n03"", ""n06"", ""n11""]",1,1
0,2,KMeans,283,[],0,0
0,2,KMeans,284,[],0,0
0,2,KMeans,285,[],0,0
0,2,KMeans,286,"[""n08""]",0,0
0,2,KMeans,287,[],0,0
0,2,KMeans,320,"[""n01"", ""n03"", ""n07""]",0,0
0,2,KMeans,321,"[""n00"", ""n01"", ""n02"", ""n04""]",1,0
0,2,KMeans,322,"[""n02"", ""n05"", ""n06"", ""n09""]",1,1
0,2,KMeans,323,"[""n07""]",0,0
0,2,KMeans,324,"[""n08""]",0,0
0,2,KMeans,325,"[""n09""]",1,1
0,2,KMeans,326,"[""n06"", ""n09""]",1,1
0,2,KMeans,327,"[""n02"", ""n06""]",0,0
0,2,KMeans,400,[],0,0
0,2,KMeans,401,"[""n05""]",0,0
0,2,KMeans,402,"[""n08"", ""n09""]",0,0
0,2,KMeans,403,"[""n04"", ""n07""]",0,0
0,2,KMeans,404,"[""n01"", ""n02"", ""n07""]",0,0
0,2,KMeans,405,"[""n03"", ""n05""]",0,0
0,2,KMeans,406,"[""n00"", ""n05""]",0,0
0,2,KMeans,407,"[""n00"", ""n09""]",0,0
0,2,KMeans,416,[],0,0
0,2,KMeans,417,"[""n00"", ""n09""]",1,1
0,2,KMeans,418,"[""n01"", ""n03""]",0,0
0,2,KMeans,419,"[""n05"", ""n07""]",0,0
0,2,KMeans,420,[],0,0
0,2,KMeans,421,[],0,0
0,2,KMeans,422,[],0,0
0,2,KMeans,423,"[""n01"", ""n05""]",0,0
0,2,KMeans,488,"[""n02"", ""n07""]",0,0
0,2,KMeans,489,[],0,0
0,2,KMeans,490,"[""n00"", ""n03"", ""n05""]",0,0
0,2,KMeans,491,[],0,0
0,2,KMeans,492,"[""n04""]",0,0
0,2,KMeans,493,"[""n02"", ""n03"", ""n07"", ""n10""]",1,1
0,2,KMeans,494,"[""n03"", ""n06"", ""n08"", ""n10""]",1,1
0,2,KMeans,495,"[""n07"", ""n09""]",0,0
0,2,KMeans,496,"[""n06"", ""n09""]",0,0
0,2,KMeans,497,"[""n04""]",0,0
0,2,KMeans,498,"[""n01"", ""n02"", ""n03"", ""n08""]",0,0
0,2,KMeans,499,"[""n02"", ""n10""]",0,0
0,2,KMeans,500,"[""n01""]",0,0
0,2,KMeans,501,"[""n02"", ""n05""]",0,0
0,2,KMeans,502,"[""n00"", ""n02"", ""n08""]",0,0
0,2,KMeans,503,[],0,0
0,2,KMeans,512,"[""n05"", ""n12""]",0,0
0,2,KMeans,513,"[""n13""]",0,0
0,2,KMeans,514,"[""n05""]",0,0
0,2,KMeans,515,"[""n09""]",0,0
0,2,KMeans,516,[],0,0
0,2,KMeans,517,"[""n05"", ""n06"", ""n10""]",0,0
0,2,KMeans,518,"[""n05"", ""n10""]",0,0
0,2,KMeans,519,"[""n00""]",0,0
0,2,KMeans,624,"[""n00"", ""n03"", ""n04"", ""n07""]",1,1
0,2,KMeans,625,"[""n00"", ""n12""]",1,1
0,2,KMeans,626,[],0,0
0,2,KMeans,627,"[""n01"", ""n05""]",0,0
0,2,KMeans,628,"[""n09""]",0,0
0,2,KMeans,629,[],0,0
0,2,KMeans,630,"[""n11""]",0,0
0,2,KMeans,631,[],0,0
0,2,KMeans,704,"[""n01"", ""n02"", ""n07""]",0,0
0,2,KMeans,705,"[""n06"", ""n11"", ""n13""]",0,0
0,2,KMeans,706,"[""n03"", ""n05""]",0,0
0,2,KMeans,707,"[""n14""]",0,0
0,2,KMeans,708,"[""n03"", ""n08""]",0,0
0,2,KMeans,709,"[""n02""]",0,0
0,2,KMeans,710,"[""n09"", ""n14"", ""n15""]",1,1
0,2,KMeans,711,[],0,0
0,2,KMeans,712,"[""n03""]",0,0
0,2,KMeans,713,[],0,0
0,2,KMeans,714,"[""n07""]",0,0
0,2,KMeans,715,"[""n00"", ""n01""]",0,0
0,2,KMeans,716,"[""n05"", ""n06""]",0,0
0,2,KMeans,717,"[""n01"", ""n06""]",0,0
0,2,KMeans,718,"[""n06""]",0,0
0,2,KMeans,719,"[""n05"", ""n06""]",0,0
0,2,KMeans,760,"[""n00""]",0,0
0,2,KMeans,761,"[""n05"", ""n06""]",0,0
0,2,KMeans,762,"[""n05"", ""n06""]",0,0
0,2,KMeans,763,"[""n16""]",1,1
0,2,KMeans,764,"[""n13""]",0,0
0,2,KMeans,765,"[""n02"", ""n05"", ""n06"", ""n07""]",0,0
0,2,KMeans,766,"[""n02"", ""n08"", ""n14"", ""n15""]",0,0
0,2,KMeans,767,"[""n02""]",0,0
0,2,KMeans,776,[],0,0
0,2,KMeans,777,"[""n08"", ""n14""]",0,0
0,2,KMeans,778,"[""n11""]",0,0
0,2,KMeans,779,"[""n00"", ""n15"", ""n16""]",1,0
0,2,KMeans,780,"[""n16""]",1,1
0,2,KMeans,781,"[""n05"", ""n12""]",0,0
0,2,KMeans,782,"[""n07"", ""n08"", ""n13"", ""n16""]",1,0
0,2,KMeans,783,"[""n13""]",0,0
0,2,KMeans,800,"[""n04"", ""n07""]",0,0
0,2,KMeans,801,"[""n05""]",0,0
0,2,KMeans,802,[],0,0
0,2,KMeans,803,"[""n00"", ""n02""]",0,0
0,2,KMeans,804,"[""n02"", ""n06""]",0,0
0,2,KMeans,805,"[""n00""]",0,0
0,2,KMeans,806,"[""n04"", ""n07""]",0,0
0,2,KMeans,807,"[""n05""]",0,0
0,2,KMeans,824,"[""n13""]",1,0
0,2,KMeans,825,[],0,0
0,2,KMeans,826,"[""n04""]",0,0
0,2,KMeans,827,"[""n00"", ""n08""]",0,0
0,2,KMeans,828,[],0,0
0,2,KMeans,829,"[""n00"", ""n06"", ""n12""]",0,0
0,2,KMeans,830,[],0,0
0,2,KMeans,831,"[""n08"", ""n11"", ""n12""]",0,0
0,2,KMeans,912,"[""n02"", ""n05"", ""n10"", ""n12""]",1,1
0,2,KMeans,913,"[""n09""]",0,0
0,2,KMeans,914,[],0,0
0,2,KMeans,915,"[""n08"", ""n13""]",1,0
0,2,KMeans,916,[],0,0
0,2,KMeans,917,"[""n01"", ""n06""]",0,0
0,2,KMeans,918,"[""n06""]",0,0
0,2,KMeans,919,"[""n12""]",0,0
0,3,FixedThreshold,0,[],0,0
0,3,FixedThreshold,1,[],0,0
0,3,FixedThreshold,2,[],0,0
0,3,FixedThreshold,3,[],0,0
0,3,FixedThreshold,4,[],0,0
0,3,FixedThreshold,5,"[""n06""]",0,0
0,3,FixedThreshold,6,"[""n05"", ""n08"", ""n12""]",0,0
0,3,FixedThreshold,7,"[""n00"", ""n10""]",0,0
0,3,FixedThreshold,8,[],0,1
0,3,FixedThreshold,9,[],0,0
0,3,FixedThreshold,10,[],0,0
0,3,FixedThreshold,11,[],0,1
0,3,FixedThreshold,12,[],0,0
0,3,FixedThreshold,13,[],0,0
0,3,FixedThreshold,14,"[""n14""]",1,1
0,3,FixedThreshold,15,[],0,0
0,3,FixedThreshold,16,"[""n15"", ""n16""]",0,0
0,3,FixedThreshold,17,[],0,1
0,3,FixedThreshold,18,"[""n07""]",0,0
0,3,FixedThreshold,19,"[""n10"", ""n14""]",0,0
0,3,FixedThreshold,20,[],0,0
0,3,FixedThreshold,21,[],0,1
0,3,FixedThreshold,22,"[""n08"", ""n11""]",0,0
0,3,FixedThreshold,23,[],0,0
0,3,FixedThreshold,128,[],0,0
0,3,FixedThreshold,129,[],0,0
0,3,FixedThreshold,130,[],0,0
0,3,FixedThreshold,131,[],0,0
0,3,FixedThreshold,132,[],0,0
0,3,FixedThreshold,133,"[""n01"", ""n03""]",0,0
0,3,FixedThreshold,134,"[""n02"", ""n05""]",0,0
0,3,FixedThreshold,135,[],0,0
0,3,FixedThreshold,136,"[""n02"", ""n12""]",0,0
0,3,FixedThreshold,137,[],0,1
0,3,FixedThreshold,138,[],0,0
0,3,FixedThreshold,139,[],0,0
0,3,FixedThreshold,140,"[""n13""]",0,0
0,3,FixedThreshold,141,"[""n02""]",0,0
0,3,FixedThreshold,142,"[""n15""]",1,1
0,3,FixedThreshold,143,[],0,0
0,3,FixedThreshold,160,[],0,0
0,3,FixedThreshold,161,[],0,0
0,3,FixedThreshold,162,[],0,0
0,3,FixedThreshold,163,[],0,0
0,3,FixedThreshold,164,[],0,0
0,3,FixedThreshold,165,[],0,0
0,3,FixedThreshold,166,[],0,0
0,3,FixedThreshold,167,"[""n03""]",1,1
0,3,FixedThreshold,168,[],0,0
0,3,FixedThreshold,169,"[""n01"", ""n08""]",0,0
0,3,FixedThreshold,170,"[""n08"", ""n09"", ""n11""]",1,1
0,3,FixedThreshold,171,[],0,0
0,3,FixedThreshold,172,"[""n08""]",0,0
0,3,FixedThreshold,173,[],0,0
0,3,FixedThreshold,174,[],0,0
0,3,FixedThreshold,175,"[""n10""]",0,0
0,3,FixedThreshold,200,[],0,0
0,3,FixedThreshold,201,[],0,0
0,3,FixedThreshold,202,[],0,0
0,3,FixedThreshold,203,[],0,0
0,3,FixedThreshold,204,[],0,0
0,3,FixedThreshold,205,"[""n11""]",0,0
0,3,FixedThreshold,206,[],0,0
0,3,FixedThreshold,207,[],0,0
0,3,FixedThreshold,216,[],0,0
0,3,FixedThreshold,217,[],0,0
0,3,FixedThreshold,218,[],0,0
0,3,FixedThreshold,219,[],0,0
0,3,FixedThreshold,220,"[""n11"", ""n12""]",1,1
0,3,FixedThreshold,221,[],0,1
0,3,FixedThreshold,222,[],0,0
0,3,FixedThreshold,223,[],0,0
0,3,FixedThreshold,328,[],0,1
0,3,FixedThreshold,329,[],0,1
0,3,FixedThreshold,330,"[""n10""]",0,0
0,3,FixedThreshold,331,[],0,0
0,3,FixedThreshold,332,[],0,0
0,3,FixedThreshold,333,[],0,0
0,3,FixedThreshold,334,"[""n02"", ""n07""]",0,0
0,3,FixedThreshold,335,"[""n14""]",0,0
0,3,FixedThreshold,472,"[""n00""]",0,0
0,3,FixedThreshold,473,[],0,0
0,3,FixedThreshold,474,[],0,0
0,3,FixedThreshold,475,[],0,0
0,3,FixedThreshold,476,"[""n06""]",0,0
0,3,FixedThreshold,477,[],0,0
0,3,FixedThreshold,478,"[""n04"", ""n08""]",0,0
0,3,FixedThreshold,479,"[""n14""]",1,1
0,3,FixedThreshold,504,[],0,0
0,3,FixedThreshold,505,[],0,0
0,3,FixedThreshold,506,[],0,0
0,3,FixedThreshold,507,[],0,0
0,3,FixedThreshold,508,[],0,0
0,3,FixedThreshold,509,"[""n08""]",0,0
0,3,FixedThreshold,510,[],0,0
0,3,FixedThreshold,511,[],0,0
0,3,FixedThreshold,520,[],0,0
0,3,FixedThreshold,521,[],0,0
0,3,FixedThreshold,522,[],0,1
0,3,FixedThreshold,523,[],0,1
0,3,FixedThreshold,524,[],0,0
0,3,FixedThreshold,525,[],0,0
0,3,FixedThreshold,526,[],0,0
0,3,FixedThreshold,527,[],0,0
0,3,FixedThreshold,528,[],0,0
0,3,FixedThreshold,529,"[""n12""]",1,1
0,3,FixedThreshold,530,[],0,0
0,3,FixedThreshold,531,[],0,1
0,3,FixedThreshold,532,[],0,0
0,3,FixedThreshold,533,"[""n04"", ""n12""]",1,1
0,3,FixedThreshold,534,[],0,0
0,3,FixedThreshold,535,"[""n03"", ""n06""]",0,0
0,3,FixedThreshold,536,"[""n07""]",0,0
0,3,FixedThreshold,537,[],0,1
0,3,FixedThreshold,538,[],0,0
0,3,FixedThreshold,539,"[""n02"", ""n13""]",0,0
0,3,FixedThreshold,540,[],0,0
0,3,FixedThreshold,541,[],0,0
0,3,FixedThreshold,542,"[""n14""]",0,0
0,3,FixedThreshold,543,[],0,0
0,3,FixedThreshold,552,[],0,1
0,3,FixedThreshold,553,[],0,0
0,3,FixedThreshold,554,"[""n10""]",1,1
0,3,FixedThreshold,555,[],0,0
0,3,FixedThreshold,556,[],0,0
0,3,FixedThreshold,557,[],0,0
0,3,FixedThreshold,558,"[""n01""]",0,1
0,3,FixedThreshold,559,"[""n08""]",0,0
0,3,FixedThreshold,592,[],0,0
0,3,FixedThreshold,593,[],0,0
0,3,FixedThreshold,594,[],0,0
0,3,FixedThreshold,595,"[""n00"", ""n09""]",0,0
0,3,FixedThreshold,596,[],0,0
0,3,FixedThreshold,597,[],0,0
0,3,FixedThreshold,598,[],0,0
0,3,FixedThreshold,599,[],0,1
0,3,FixedThreshold,792,[],0,0
0,3,FixedThreshold,793,[],0,0
0,3,FixedThreshold,794,[],0,0
0,3,FixedThreshold,795,[],0,0
0,3,FixedThreshold,796,[],0,0
0,3,FixedThreshold,797,"[""n04"", ""n06""]",0,0
0,3,FixedThreshold,798,"[""n06""]",0,0
0,3,FixedThreshold,799,[],0,0
0,3,FixedThreshold,816,"[""n03""]",0,0
0,3,FixedThreshold,817,[],0,0
0,3,FixedThreshold,818,[],0,1
0,3,FixedThreshold,819,[],0,0
0,3,FixedThreshold,820,[],0,0
0,3,FixedThreshold,821,[],0,0
0,3,FixedThreshold,822,[],0,0
0,3,FixedThreshold,823,[],0,0
0,3,FixedThreshold,832,"[""n07"", ""n14""]",1,1
0,3,FixedThreshold,833,[],0,0
0,3,FixedThreshold,834,"[""n02""]",0,0
0,3,FixedThreshold,835,[],0,0
0,3,FixedThreshold,836,[],0,0
0,3,FixedThreshold,837,[],0,0
0,3,FixedThreshold,838,[],0,0
0,3,FixedThreshold,839,[],0,0
0,3,FixedThreshold,856,"[""n11""]",0,0
0,3,FixedThreshold,857,[],0,0
0,3,FixedThreshold,858,[],0,0
0,3,FixedThreshold,859,[],0,0
0,3,FixedThreshold,860,[],0,1
0,3,FixedThreshold,861,"[""n11"", ""n13""]",0,0
0,3,FixedThreshold,862,[],0,0
0,3,FixedThreshold,863,[],0,1
0,3,FixedThreshold,904,[],0,0
0,3,FixedThreshold,905,[],0,0
0,3,FixedThreshold,906,[],0,0
0,3,FixedThreshold,907,[],0,0
0,3,FixedThreshold,908,[],0,0
0,3,FixedThreshold,909,[],0,0
0,3,FixedThreshold,910,[],0,0
0,3,FixedThreshold,911,[],0,0
0,3,FixedThreshold,920,[],0,0
0,3,FixedThreshold,921,[],0,0
0,3,FixedThreshold,922,[],0,0
0,3,FixedThreshold,923,"[""n10""]",0,0
0,3,FixedThreshold,924,"[""n00"", ""n10""]",0,0
0,3,FixedThreshold,925,"[""n11""]",0,0
